type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,CTRDATA_CYCLE_COUNT_OPTIONALITY,,0.0,NORM_CSR_RW,,smctr.adoc,The `ctrdata` register may optionally include a count of CPU cycles elapsed since the prior CTR reco
LLM_NEW_HIGH_CONF,CTR_DEPTH,,0.0,NORM_DIRECT,,smctr.adoc,The number of records that can be held in the buffer depends upon both the implementation (the maxim
LLM_NEW_HIGH_CONF,CYCLE_COUNTER_RATE_DETERMINATION,,0.0,NORM_DIRECT,,counters.adoc,The execution environment should provide a means to determine the current rate (cycles/second) at wh
LLM_NEW_HIGH_CONF,CYCLE_INSTRET_CFG_WIDTH,,0.0,NORM_DIRECT,,smcntrpmf.adoc,mcyclecfg and minstretcfg are 64-bit registers that configure privilege mode filtering for the cycle
LLM_NEW_HIGH_CONF,C_ADD16SP_IMM_RANGE,,0.0,NORM_CSR_WARL,,c-st-ext.adoc,C.ADDI16SP adds the non-zero sign-extended 6-bit immediate to the value in the stack pointer (`sp=x2
LLM_NEW_HIGH_CONF,C_ADDW_SUPPORT,,0.0,NORM_DIRECT,,c-st-ext.adoc,C.ADDIW is an RV64C-only instruction that performs the same computation but produces a 32-bit result
LLM_NEW_HIGH_CONF,C_SLLI_SHAMT5,,0.0,NORM_CSR_WARL,,c-st-ext.adoc,"For RV32C, _shamt[5]_ must be zero; the code points with _shamt[5]=1 are designated for custom exten"
LLM_NEW_HIGH_CONF,DEBUG_MODE_SUPPORT,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations may also include a debug mode to support off-chip debugging and/or manufacturing tes
LLM_NEW_HIGH_CONF,DOUBLE_PRECISION_LOAD_STORE_ATOMIC_ALIGNMENT,,0.0,NORM_DIRECT,,d-st-ext.adoc,FLD and FSD are only guaranteed to execute atomically if the effective address is naturally aligned 
LLM_NEW_HIGH_CONF,DOUBLE_PRECISION_REGISTER_ALIGNMENT,,0.0,NORM_DIRECT,,zfinx.adoc,"Double-precision operands in RV32Zdinx are held in aligned `x`-register pairs, i.e., register number"
LLM_NEW_HIGH_CONF,DYNAMIC_ROUNDING_MODES,,0.0,NORM_CSR_WARL,,f-st-ext.adoc,Rounding modes are encoded as shown in <<norm:dyn_round_enc>>.
LLM_NEW_HIGH_CONF,D_EXTENSION_SUPPORT_FOR_FCVT,,0.0,NORM_DIRECT,,zfh.adoc,"If the D extension is present, the FCVT.D.H and FCVT.H.D instructions are also included."
LLM_NEW_HIGH_CONF,EGS,,0.0,NORM_DIRECT,,vector-crypto.adoc,The number of element groups to be processed is `vl`/`EGS`.
LLM_NEW_HIGH_CONF,EGW,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For element-group instructions, `LMUL`*`VLEN` must always be at least as large as `EGW`."
LLM_NEW_HIGH_CONF,ELP_STATE_VALUES,,0.0,NORM_CSR_WARL,,unpriv-cfi.adoc,The `ELP` state can be one of: * 0 - `NO_LP_EXPECTED` * 1 - `LP_EXPECTED`.
LLM_NEW_HIGH_CONF,ENDIANNESS,,0.0,NORM_DIRECT,,intro.adoc,"RISC-V base ISAs have either little-endian or big-endian memory systems, with the privileged archite"
LLM_NEW_HIGH_CONF,EXTENSION_VERSION_NUMBERING,,0.0,NORM_DIRECT,,naming.adoc,"Version numbers are divided into major and minor version numbers, separated by a 'p'."
LLM_NEW_HIGH_CONF,FCSR_DYNAMIC_ROUNDING_MODE,,0.0,NORM_CSR_RW,,f-st-ext.adoc,"The floating-point control and status register, `fcsr`, is a 32-bit read/write register that selects"
LLM_NEW_HIGH_CONF,FCVTMOD_W_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the D extension is implemented, the FCVTMOD.W.D instruction is defined similarly to the FCVT.W.D "
LLM_NEW_HIGH_CONF,FCVT_INVALID_INPUT_BEHAVIOR,,0.0,NORM_DIRECT,,f-st-ext.adoc,"If the rounded result is not representable in the destination format, it is clipped to the nearest v"
LLM_NEW_HIGH_CONF,FENCE_MODE,,0.0,NORM_CSR_WARL,,rv32.adoc,The FENCE mode field _fm_ defines the semantics of the FENCE instruction.
LLM_NEW_HIGH_CONF,FLEN,,0.0,NORM_CSR_WARL,,d-st-ext.adoc,"FLEN can be 32, 64, or 128 depending on which of the F, D, and Q extensions are supported."
LLM_NEW_HIGH_CONF,FLEQ_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the D extension is implemented, FLEQ.D and FLTQ.D instructions are analogously defined to operate"
LLM_NEW_HIGH_CONF,FLEQ_H_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Zfh extension is implemented, FLEQ.H and FLTQ.H instructions are analogously defined to opera"
LLM_NEW_HIGH_CONF,FLEQ_Q_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Q extension is implemented, FLEQ.Q and FLTQ.Q instructions are analogously defined to operate"
LLM_NEW_HIGH_CONF,FLI_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the D extension is implemented, FLI.D performs the analogous operation, but loads a double-precis"
LLM_NEW_HIGH_CONF,FLI_H_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Zfh or Zvfh extension is implemented, FLI.H performs the analogous operation, but loads a hal"
LLM_NEW_HIGH_CONF,FLI_Q_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Q extension is implemented, FLI.Q performs the analogous operation, but loads a quad-precisio"
LLM_NEW_HIGH_CONF,FLI_S_VALUES,,0.0,NORM_CSR_WARL,,zfa.adoc,The correspondence of _rs1_ field values and single-precision floating-point values is shown in <<ta
LLM_NEW_HIGH_CONF,FMINM_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the D extension is implemented, FMINM.D and FMAXM.D instructions are analogously defined to opera"
LLM_NEW_HIGH_CONF,FMINM_H_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Zfh extension is implemented, FMINM.H and FMAXM.H instructions are analogously defined to ope"
LLM_NEW_HIGH_CONF,FMINM_Q_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Q extension is implemented, FMINM.Q and FMAXM.Q instructions are analogously defined to opera"
LLM_NEW_HIGH_CONF,FMVH_X_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"For RV32 only, if the D extension is implemented, the FMVH.X.D instruction moves bits 63:32 of float"
LLM_NEW_HIGH_CONF,FMVH_X_Q_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"For RV64 only, if the Q extension is implemented, the FMVH.X.Q instruction moves bits 127:64 of floa"
LLM_NEW_HIGH_CONF,FRACTIONAL_LMUL,,0.0,NORM_DIRECT,,fraclmul.adoc,"vsetvli s1, zero, e8,mf2,ta,mu // LMUL=1/2 !"
LLM_NEW_HIGH_CONF,FRACTIONAL_LMUL_SUPPORT,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations must provide fractional LMUL settings that allow the narrowest supported type to occ
LLM_NEW_HIGH_CONF,FROUND_D_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the D extension is implemented, FROUND.D and FROUNDNX.D instructions are analogously defined to o"
LLM_NEW_HIGH_CONF,FROUND_H_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Zfh extension is implemented, FROUND.H and FROUNDNX.H instructions are analogously defined to"
LLM_NEW_HIGH_CONF,FROUND_Q_SUPPORT,,0.0,NORM_DIRECT,,zfa.adoc,"If the Q extension is implemented, FROUND.Q and FROUNDNX.Q instructions are analogously defined to o"
LLM_NEW_HIGH_CONF,HART_ADDRESS_SPACE_MAPPING,,0.0,NORM_DIRECT,,intro.adoc,The execution environment determines the mapping of hardware resources into a hart's address space.
LLM_NEW_HIGH_CONF,HGATP_REGISTER_FORMAT,,0.0,NORM_CSR_RW,,hypervisor.adoc,"The `hgatp` register is an HSXLEN-bit read/write register, formatted as shown in <<rv32hgatp>> for H"
LLM_HALLUCINATION_SUSPECT,HPM_COUNTERS_IMPLEMENTATION_SPECIFIC,,0.0,NORM_DIRECT,,counters.adoc,"The implemented number and width of these additional counters, and the set of events they count, are"
LLM_NEW_HIGH_CONF,HU_CONTROL,,0.0,NORM_CSR_RW,,hypervisor.adoc,"Field HU (Hypervisor in U-mode) controls whether the virtual-machine load/store instructions, HLV, H"
LLM_NEW_HIGH_CONF,HW_CSR_ACCESS_TRAPPING,,0.0,NORM_DIRECT,,priv-csrs.adoc,Implementations might allow a more-privileged level to trap otherwise permitted CSR accesses by a le
LLM_NEW_HIGH_CONF,HW_EXECUTION_LATENCY_INDEPENDENCE,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,HYPERVISOR_LEVEL_EXTENSION_NAMING,,0.0,NORM_DIRECT,,naming.adoc,Standard extensions that extend the hypervisor-level architecture are prefixed with the letters 'Sh'
LLM_NEW_HIGH_CONF,IALIGN,,0.0,NORM_DIRECT,,c-st-ext.adoc,"the C extension allows 16-bit instructions to be freely intermixed with 32-bit instructions, with th"
LLM_NEW_HIGH_CONF,ILEN,,0.0,NORM_DIRECT,,intro.adoc,We use the term ILEN (measured in bits) to refer to the maximum instruction length supported by an i
LLM_NEW_HIGH_CONF,JVT_MODE,,0.0,NORM_CSR_WARL,,zc.adoc,"If jvt.mode is a reserved value, then _cm.jt_ is also reserved."
LLM_NEW_HIGH_CONF,JVT_STATE_ENABLE,,0.0,NORM_DIRECT,,zc.adoc,The jvt CSR requires a state enable if Smstateen is implemented.
LLM_NEW_HIGH_CONF,LCOFIP_LCOFIE_BITS,,0.0,NORM_DIRECT,,sscofpmf.adoc,"The `mip`/`sip` LCOFIP and `mie`/`sie` LCOFIE bits are, respectively, the interrupt-pending and inte"
LLM_NEW_HIGH_CONF,LCOFI_DELEGATION_OPTIONAL_RW,,0.0,NORM_DIRECT,,smcdeleg.adoc,"It is optional whether the LCOFI bit (bit 13) in each of `mideleg` and `hideleg`, which allows all L"
LLM_NEW_HIGH_CONF,LCOFI_MVIP_MVIEN_IMPLEMENTED_RW,,0.0,NORM_CSR_RW,,smcdeleg.adoc,"For implementations that support Smcdeleg, Sscofpmf, and Smaia, the local-counter-overflow interrupt"
LLM_NEW_HIGH_CONF,LEGAL_ADDRESS_SPACE,,0.0,NORM_DIRECT,,rv64.adoc,The execution environment will define what portions of the address space are legal to access.
LLM_NEW_HIGH_CONF,LMUL_64_BIT_COMPUTATION,,0.0,NORM_DIRECT,,fraclmul.adoc,"vsetvli s1, zero, e64,m4,ta,mu // LMUL=4"
LLM_NEW_HIGH_CONF,LMUL_VALUES,,0.0,NORM_CSR_WARL,,v-st-ext.adoc,"Implementations must support LMUL integer values of 1, 2, 4, and 8."
LLM_NEW_HIGH_CONF,LOAD_ACQUIRE_ORDERING_ANNOTATIONS,,0.0,NORM_CSR_RW,,zalasr.adoc,This load must have the ordering annotation _aq_ and may have ordering annotation _rl_ encoded in th
LLM_NEW_HIGH_CONF,LOAD_STORE_ADDRESS_CALCULATION,,0.0,NORM_DIRECT,,rv32.adoc,The effective address is obtained by adding register _rs1_ to the sign-extended 12-bit offset.
LLM_NEW_HIGH_CONF,LPAD_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `LPAD` instruction uses the code points defined as HINTs for the `AUIPC` opcode.
LLM_NEW_HIGH_CONF,LPAD_LABELING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The landing pad may be optionally associated with a 20-bit label.
LLM_NEW_HIGH_CONF,LPE_STATE_S_MODE,,0.0,NORM_CSR_RW,,priv-cfi.adoc,"When S-mode is implemented, it is determined as follows: ... |  S or HS     | `menvcfg.LPE`"
LLM_NEW_HIGH_CONF,LPE_STATE_U_MODE,,0.0,NORM_CSR_RW,,priv-cfi.adoc,"When S-mode is not implemented, it is determined as follows: ... |  U           | `menvcfg.LPE`"
LLM_NEW_HIGH_CONF,LR_RESERVATION_SET_SIZE,,0.0,NORM_DIRECT,,a-st-ext.adoc,"An implementation can register an arbitrarily large reservation set on each LR, provided the reserva"
LLM_NEW_HIGH_CONF,MACHINE_LEVEL_EXTENSION_NAMING,,0.0,NORM_DIRECT,,naming.adoc,Standard machine-level instruction-set extensions are prefixed with the letters 'Sm'.
LLM_NEW_HIGH_CONF,MCONFIGPTR_OPTIONAL,,0.0,NORM_DIRECT,,machine.adoc,"The `mconfigptr` register must be implemented, but it may be zero to indicate the configuration data"
LLM_NEW_HIGH_CONF,MCTRCTL_ACCESS,,0.0,NORM_CSR_RW,,smctr.adoc,The `mctrctl` register is a 64-bit read/write register that enables and configures the CTR capabilit
LLM_NEW_HIGH_CONF,MCTRCTL_FIELDS_OPTIONALITY,,0.0,NORM_CSR_RW,,smctr.adoc,"All fields are optional except for M, S, U, and BPFRZ. All unimplemented fields are read-only 0, whi"
LLM_NEW_HIGH_CONF,MEMORY_CONSISTENCY_MODEL,,0.0,NORM_DIRECT,,intro.adoc,"The default memory consistency model for RISC-V is the RISC-V Weak Memory Ordering (RVWMO), defined "
LLM_NEW_HIGH_CONF,MHARTID_IMPLEMENTED,,0.0,NORM_DIRECT,,machine.adoc,The `mhartid` CSR is an MXLEN-bit read-only register containing the integer ID of the hardware threa
LLM_NEW_HIGH_CONF,MISALIGNED_ATOMICITY_GRANULE_PMA,,0.0,NORM_DIRECT,,zalasr.adoc,"The misaligned atomicity granule PMA, defined in Volume II of this manual, optionally relaxes this a"
LLM_NEW_HIGH_CONF,MISALIGNED_LOAD_STORE_BEHAVIOR,,0.0,NORM_DIRECT,,zilsd.adoc,"LD and SD instructions are considered to be misaligned loads and stores, with one additional constra"
LLM_NEW_HIGH_CONF,MISALIGNED_LOAD_STORE_SUPPORT,,0.0,NORM_DIRECT,,rv32.adoc,"An EEI may guarantee that misaligned loads and stores are fully supported, and so the software runni"
LLM_NEW_HIGH_CONF,MISA_EXTENSIONS,,0.0,NORM_CSR_WARL,,machine.adoc,The Extensions field is a *WARL* field that can contain writable bits where the implementation allow
LLM_NEW_HIGH_CONF,MISA_F_D_Q_HARDWIRED_ZERO,,0.0,NORM_DIRECT,,zfinx.adoc,"The `misa` bits F, D, and Q are hardwired to 0 when the Zfinx extension is implemented."
LLM_NEW_HIGH_CONF,MISA_V_FIELD,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations may have a writable `misa.V` field.
LLM_NEW_HIGH_CONF,MISELECT_ACCESS,,0.0,NORM_CSR_RW,,indirect-csr.adoc,The `miselect` register may be read-only zero if there are no extensions implemented that utilize it
LLM_NEW_HIGH_CONF,MISELECT_CUSTOM_USE,,0.0,NORM_DIRECT,,indirect-csr.adoc,Values of `miselect` with the most-significant bit set (bit XLEN - 1 = 1) are designated only for cu
LLM_NEW_HIGH_CONF,MNIE_BIT_ACCESS,,0.0,NORM_CSR_RW,,rnmi.adoc,`mnstatus` also holds the NMIE bit.
LLM_NEW_HIGH_CONF,MSECCFG_FIELDS,,0.0,NORM_CSR_WARL,,smepmp.adoc,"this extension introduces the `RLB`, `MMWP`, and `MML` fields in the `mseccfg` CSR and their associa"
LLM_NEW_HIGH_CONF,MSECCFG_RLB_LOCKING,,0.0,NORM_CSR_RW,,smepmp.adoc,"Locked rules cannot be removed or modified until a PMP reset, unless `mseccfg.RLB` is set."
LLM_NEW_HIGH_CONF,MSTATUS_FS_HARDWIRED_ZERO,,0.0,NORM_DIRECT,,zfinx.adoc,"The `mstatus` field FS is hardwired to 0 if the Zfinx extension is implemented, and FS no longer aff"
LLM_NEW_HIGH_CONF,MSTATUS_MIE_MPRV_RESET,,0.0,NORM_DIRECT,,machine.adoc,The `mstatus` fields MIE and MPRV are reset to 0.
LLM_NEW_HIGH_CONF,MTINST_REGISTER_CAPACITY,,0.0,NORM_CSR_WARL,,hypervisor.adoc,The `mtinst` register is a *WARL* register that need only be able to hold the values that the implem
LLM_NEW_HIGH_CONF,MTVAL2_REGISTER_CAPACITY,,0.0,NORM_CSR_WARL,,hypervisor.adoc,The `mtval2` register is a *WARL* register that must be able to hold zero and may be capable of hold
LLM_NEW_HIGH_CONF,M_MODE_INHIBIT,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"If set, then counting of events in M-mode is inhibited."
LLM_NEW_HIGH_CONF,NARROW_OPERAND_WIDTH,,0.0,NORM_DIRECT,,zfinx.adoc,Floating-point operands of width _w_ < XLEN bits occupy bits _w_-1:0 of an `x` register.
LLM_NEW_HIGH_CONF,NARROW_RESULT_WIDTH,,0.0,NORM_DIRECT,,zfinx.adoc,Floating-point operations that produce _w_ < XLEN-bit results fill bits XLEN-1: _w_ with copies of b
LLM_NEW_HIGH_CONF,NATURAL_ALIGNMENT_64BIT,,0.0,NORM_DIRECT,,zilsd.adoc,"As the access size is 64-bit, accesses are only considered naturally aligned for effective addresses"
LLM_NEW_HIGH_CONF,NON_STANDARD_EXTENSION_NAMING,,0.0,NORM_DIRECT,,naming.adoc,Non-standard extensions are named by using a single 'X' followed by the alphanumeric name.
LLM_NEW_HIGH_CONF,NTL_ALL_CACHE_LOCALITY,,0.0,NORM_DIRECT,,zihintntl.adoc,The NTL.ALL instruction indicates that the target instruction does not exhibit temporal locality wit
LLM_NEW_HIGH_CONF,NTL_P1_CACHE_LOCALITY,,0.0,NORM_DIRECT,,zihintntl.adoc,The NTL.P1 instruction indicates that the target instruction does not exhibit temporal locality with
LLM_NEW_HIGH_CONF,NTL_PALL_CACHE_LOCALITY,,0.0,NORM_DIRECT,,zihintntl.adoc,The NTL.PALL instruction indicates that the target instruction does not exhibit temporal locality wi
LLM_NEW_HIGH_CONF,NTL_S1_CACHE_LOCALITY,,0.0,NORM_DIRECT,,zihintntl.adoc,The NTL.S1 instruction indicates that the target instruction does not exhibit temporal locality with
LLM_NEW_HIGH_CONF,NUM_GENERAL_PURPOSE_REGISTERS,,0.0,NORM_DIRECT,,rv32e.adoc,"RV32E and RV64E reduce the integer register count to 16 general-purpose registers, (`x0-x15`), where"
LLM_NEW_HIGH_CONF,NUM_PRIVILEGE_MODES,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations might provide anywhere from 1 to 3 privilege modes trading off reduced isolation for
LLM_NEW_HIGH_CONF,NUM_REGISTERS_RV32E,,0.0,NORM_DIRECT,,rv32.adoc,"For resource-constrained embedded applications, we have defined the RV32E subset, which only has 16 "
LLM_NEW_HIGH_CONF,NUM_STATEEN_CSRS,,0.0,NORM_DIRECT,,smstateen.adoc,The exact number four is an attempted compromise between providing too few bits on the one hand and 
LLM_NEW_HIGH_CONF,NUM_ZCMOP_INSTRUCTIONS,,0.0,NORM_DIRECT,,zimop.adoc,"C.MOP.__n__ is encoded in the reserved encoding space corresponding to C.LUI x__n__, 0, as shown in "
LLM_NEW_HIGH_CONF,NUM_ZIMOP_MOP_RR_INSTRUCTIONS,,0.0,NORM_DIRECT,,zimop.adoc,"The Zimop extension additionally defines 8 MOP instructions named MOP.RR.__n__, where __n__ is an in"
LLM_NEW_HIGH_CONF,NUM_ZIMOP_MOP_R_INSTRUCTIONS,,0.0,NORM_DIRECT,,zimop.adoc,"The Zimop extension defines 32 MOP instructions named MOP.R.__n__, where __n__ is an integer between"
LLM_NEW_HIGH_CONF,OPTIONAL_PRIVILEGED_ISA_EXTENSIONS,,0.0,NORM_DIRECT,,priv-intro.adoc,Each privilege level has a core set of privileged ISA extensions with optional extensions and varian
LLM_NEW_HIGH_CONF,PAUSE_CUMULATIVE_DELAY,,0.0,NORM_DIRECT,,zihintpause.adoc,A series of PAUSE instructions can be used to create a cumulative delay loosely proportional to the 
LLM_NEW_HIGH_CONF,PAUSE_DURATION,,0.0,NORM_DIRECT,,zihintpause.adoc,The duration of a PAUSE instruction's effect may vary significantly within and among implementations
LLM_NEW_HIGH_CONF,PBMTE_CONTROL,,0.0,NORM_CSR_RW,,hypervisor.adoc,The PBMTE bit controls whether the Svpbmt extension is available for use in VS-stage address transla
LLM_NEW_HIGH_CONF,PMLEN_SUPPORTED_VALUES,,0.0,NORM_CSR_WARL,,zpm.adoc,"The current standard only supports PMLEN=XLEN-48 (i.e., PMLEN=16 in RV64) and PMLEN=XLEN-57 (i.e., P"
LLM_NEW_HIGH_CONF,PMPADDR_WARL,,0.0,NORM_CSR_WARL,,machine.adoc,"Not all physical address bits may be implemented, and so the `pmpaddr` registers are *WARL*."
LLM_NEW_HIGH_CONF,PMP_GRAIN,,0.0,NORM_DIRECT,,machine.adoc,The PMP grain is 2^G+2^ bytes and must be the same across all PMP regions.
LLM_NEW_HIGH_CONF,POINTER_MASKING_PRIVILEGE_MODE_CONTROL,,0.0,NORM_DIRECT,,zpm.adoc,Pointer masking is controlled separately for different privilege modes.
LLM_NEW_HIGH_CONF,Q_EXTENSION_SUPPORT_FOR_FCVT,,0.0,NORM_DIRECT,,zfh.adoc,"If the Q extension is present, the FCVT.Q.H and FCVT.H.Q instructions are additionally included."
LLM_NEW_HIGH_CONF,RCID_MCID_FIELDS,,0.0,NORM_CSR_WARL,,supervisor.adoc,The `srmcfg` register is an SXLEN-bit read/write register used to configure a Resource Control ID (`
LLM_NEW_HIGH_CONF,RESERVED_REGISTER_ENCODINGS,,0.0,NORM_DIRECT,,rv32e.adoc,All encodings specifying the other registers `x16-x31` are reserved.
LLM_NEW_HIGH_CONF,RNMI_INTERRUPT_TRAP_HANDLER_ADDRESS,,0.0,NORM_DIRECT,,rnmi.adoc,The RNMI interrupt trap handler address is implementation-defined.
LLM_NEW_HIGH_CONF,RV64_FCVT_WU_D_SIGN_EXTEND,,0.0,NORM_DIRECT,,d-st-ext.adoc,"For RV64, FCVT.W[U].D sign-extends the 32-bit result."
LLM_NEW_HIGH_CONF,SCOUNTINHIBIT_DELEGATED_RW,,0.0,NORM_CSR_RW,,smcdeleg.adoc,"For counters delegated to S-mode, the associated `mcountinhibit` bits can be accessed via `scountinh"
LLM_NEW_HIGH_CONF,SCOVF_VIRTUAL_INSTRUCTION_EXCEPTION,,0.0,NORM_DIRECT,,smcdeleg.adoc,"For implementations that support Smcdeleg/Ssccfg, Sscofpmf, and the H extension, when `menvcfg`.CDE="
LLM_NEW_HIGH_CONF,SCTR_DEPTH,,0.0,NORM_CSR_RW,,smctr.adoc,The 32-bit `sctrdepth` register specifies the depth of the CTR buffer.
LLM_NEW_HIGH_CONF,SCTR_DEPTH_ENCODINGS,,0.0,NORM_CSR_WARL,,smctr.adoc,"WARL field that selects the depth of the CTR buffer. Encodings: ‘000 - 16, ‘001 - 32, ‘010 - 64, ‘01"
LLM_NEW_HIGH_CONF,SCTR_STATUS_ACCESS,,0.0,NORM_CSR_RW,,smctr.adoc,The `sctrstatus` register grants access to CTR status information and is updated by the hardware whe
LLM_NEW_HIGH_CONF,SEED_CSR_ACCESS_CONTROL,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"The `seed` CSR is also access controlled by execution mode, and attempted read or write access will "
LLM_NEW_HIGH_CONF,SEED_CSR_ENTROPY_SOURCE,,0.0,NORM_DIRECT,,scalar-crypto.adoc,The `seed` CSR provides an interface to a NIST SP 800-90B compliant physical Entropy Source (ES).
LLM_NEW_HIGH_CONF,SEED_CSR_NOISE_TEST_BEHAVIOR,,0.0,NORM_DIRECT,,scalar-crypto.adoc,The `seed` CSR must not return anything via `ES16`; it should be in `BIST` state unless the source i
LLM_NEW_HIGH_CONF,SEED_CSR_OPST_VALUES,,0.0,NORM_CSR_WARL,,scalar-crypto.adoc,"The status bits `seed[31:30]` = `OPST` may be `ES16` (10), indicating successful polling, or one of "
LLM_NEW_HIGH_CONF,SEED_CSR_RESERVED_BITS,,0.0,NORM_DIRECT,,scalar-crypto.adoc,An implementation may safely set reserved and custom bits to zeros.
LLM_NEW_HIGH_CONF,SEW,,0.0,NORM_DIRECT,,vector-crypto.adoc,The required `SEW` for each cryptographic instruction was chosen to match what is typically needed f
LLM_NEW_HIGH_CONF,SHADOW_STACK_MEMORY_IDEMPOTENCE,,0.0,NORM_DIRECT,,priv-cfi.adoc,The PMA checks are extended to require memory referenced by shadow stack instructions to be idempote
LLM_NEW_HIGH_CONF,SISELECT_CUSTOM_USE,,0.0,NORM_DIRECT,,indirect-csr.adoc,Values of `siselect` with the most-significant bit set (bit XLEN - 1 = 1) are designated only for cu
LLM_NEW_HIGH_CONF,SISELECT_MIN_RANGE,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The `siselect` register will support the value range 0..0xFFF at a minimum.
LLM_NEW_HIGH_CONF,SM4_ELEMENT_GROUPS,,0.0,NORM_DIRECT,,vector-crypto.adoc,The number of element groups to be processed is `vl`/`EGS`. `vl` must be set to the number of `SEW=3
LLM_NEW_HIGH_CONF,SM4_KEY_EXPANSION_ROUND_GROUPS,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,The Round group number (`rnd`) comes from `uimm[2:0]`; the bits in `uimm[4:3]` are ignored. Round gr
LLM_NEW_HIGH_CONF,SSE_STATE_S_MODE,,0.0,NORM_CSR_RW,,priv-cfi.adoc,"When S-mode is implemented, it is determined as follows: ... |  S or HS     | `henvcfg.SSE`"
LLM_NEW_HIGH_CONF,SSE_STATE_U_MODE,,0.0,NORM_CSR_RW,,priv-cfi.adoc,"When S-mode is not implemented, then `xSSE` is 0 at both M and U privilege modes."
LLM_NEW_HIGH_CONF,SSP_ACCESS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,The `ssp` CSR is an unprivileged read-write (URW) CSR that reads and writes `XLEN` low order bits of
LLM_NEW_HIGH_CONF,SSP_ACCESS_CONTROL,,0.0,NORM_CSR_RW,,priv-cfi.adoc,Attempts to access the `ssp` CSR may result in either an illegal-instruction exception or a virtual-
LLM_NEW_HIGH_CONF,SSP_ALIGNMENT_REQUIREMENT,,0.0,NORM_DIRECT,,priv-cfi.adoc,"If the virtual address in `ssp` is not `XLEN` aligned, then the `SSPUSH`/`C.SSPUSH`/`SSPOPCHK`/`C.SS"
LLM_NEW_HIGH_CONF,STACK_ADJUSTMENT,,0.0,NORM_DIRECT,,zc.adoc,"The total stack adjustment represents the total size of the stack frame, which is _stack_adj_base_ a"
LLM_NEW_MEDIUM_CONF,STALL_TERMINATION_POLICY,,0.0,NORM_DIRECT,,zawrs.adoc,"While stalled, an implementation is permitted to occasionally terminate the stall and complete execu"
LLM_NEW_HIGH_CONF,STANDARD_ISA_EXTENSION_NAMES,,0.0,NORM_DIRECT,,naming.adoc,Standard ISA extensions are given a name consisting of a single letter.
LLM_NEW_HIGH_CONF,STATEEN_AIA_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,The AIA bit in `mstateen0` controls access to all state introduced by the Ssaia extension and not co
LLM_NEW_HIGH_CONF,STATEEN_CONTEXT_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,The CONTEXT bit in `mstateen0` controls access to the `scontext` and `hcontext` CSRs provided by the
LLM_NEW_HIGH_CONF,STATEEN_CSRIND_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,"The CSRIND bit in `mstateen0` controls access to the `siselect`, `sireg*`, `vsiselect`, and `vsireg*"
LLM_NEW_HIGH_CONF,STATEEN_CSR_ACCESS_CONTROL,,0.0,NORM_CSR_RW,,smstateen.adoc,Each bit of a `stateen` CSR controls less-privileged access to an extension's state.
LLM_NEW_HIGH_CONF,STATEEN_C_BIT_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,The C bit controls access to any and all custom state.
LLM_NEW_HIGH_CONF,STATEEN_ENVCFG_ACCESS,,0.0,NORM_CSR_RW,,smstateen.adoc,"The ENVCFG bit in `mstateen0` controls access to the `henvcfg`, `henvcfgh`, and the `senvcfg` CSRs."
